SETTLEMENTDATE,DUID,BIDTYPE,OFFERDATE,PRICEBAND1,PRICEBAND2,PRICEBAND3,PRICEBAND4,PRICEBAND5,PRICEBAND6,PRICEBAND7,PRICEBAND8,PRICEBAND9,PRICEBAND10
2019-12-08,TORRB4,RAISE5MIN,2019-11-27 13:36:48,0.04,0.5,20.0,40.0,75.0,300.0,8500.0,9000.0,9500.0,14699.0
2019-12-08,TORRB4,RAISEREG,2019-11-27 13:36:48,0.0,10.99,18.99,45.99,102.0,269.99,4999.99,11499.99,12899.99,14700.0
2019-12-07,HPRG1,RAISE5MIN,2019-12-07 03:56:13,0.0,1.0,2.0,3.0,4.0,5.0,6.0,8.0,9.0,10.0
2019-12-07,LBBL1,LOWER5MIN,2019-12-07 03:56:24,0.0,0.95,1.95,2.95,3.95,4.95,5.95,7.95,9.95,14700.0
2019-12-07,LBBL1,LOWER60SEC,2019-12-07 03:56:24,0.0,0.95,1.95,2.95,3.95,4.95,5.95,7.95,9.95,14700.0
2019-12-07,LBBL1,RAISEREG,2019-12-07 03:56:24,0.0,8.95,14.17,19.83,28.22,34.8,60.0,185.0,440.0,14700.0
2019-12-08,DALNTH01,ENERGY,2019-12-08 03:58:40,-904.5,0.0,25.0,50.0,177.6,444.0,5000.0,7000.0,9000.0,13296.15
2019-12-08,DALNTH01,RAISE6SEC,2019-12-08 03:58:40,0.0,1.0,2.0,4.0,16.0,32.0,64.0,256.0,10000.0,14700.0
2019-12-08,OSB-AG,RAISE60SEC,2019-12-01 18:54:27,0.01,0.51,0.79,1.83,3.94,9.99,14.99,19.99,13799.99,14700.0
2019-12-08,PPCCGT,LOWER6SEC,2019-12-07 17:07:58,0.0,0.03,0.19,0.49,9.69,75.69,1999.69,3999.69,8999.69,14700.0
2019-12-08,PPCCGT,RAISEREG,2019-12-07 17:07:58,1.99,9.99,13.8,17.79,32.99,59.99,99.99,298.0,999.0,14700.0
2019-12-08,TORRB3,RAISEREG,2019-11-27 13:36:48,0.0,10.99,18.99,45.99,102.0,269.99,4999.99,11499.99,12899.99,14700.0
2019-12-07,PPCCGT,RAISE6SEC,2019-12-06 17:04:22,0.98,4.99,6.98,8.88,16.9,29.99,49.98,146.0,500.0,14700.0
2019-12-08,HPRG1,LOWERREG,2019-12-08 03:56:27,0.0,9.5,13.0,20.0,32.0,55.0,272.0,520.0,945.0,12000.0
2019-12-08,HPRL1,RAISEREG,2019-12-08 03:56:27,0.0,8.0,18.0,25.0,34.0,60.0,90.0,270.0,500.0,12000.0
2019-12-08,LBBG1,LOWERREG,2019-12-08 03:56:27,0.0,8.95,13.1,18.95,32.45,41.0,87.0,230.0,490.0,14700.0
2019-12-08,LBBG1,RAISE60SEC,2019-12-08 03:56:27,0.0,0.48,0.95,1.95,2.8,2.95,4.95,9.95,29.65,14700.0
2019-12-08,LBBL1,ENERGY,2019-12-08 03:56:27,-1005.9,-1004.89,-151.7,-45.27,-3.02,35.21,250.47,457.68,11064.9,14786.73
2019-12-09,DALNTHL1,ENERGY,2019-12-09 03:58:52,-999.0,0.0,25.0,50.0,100.0,500.0,5000.0,7000.0,9000.0,14685.3
2019-12-09,OSB-AG,LOWER6SEC,2019-12-02 17:57:51,0.01,0.13,0.79,1.99,4.39,9.99,14.99,20.79,13799.99,14700.0
2019-12-09,QPS5,LOWERREG,2019-12-02 17:57:51,0.0,74.0,278.0,598.0,3992.0,7980.0,11982.0,12884.0,13080.0,14700.0
2019-12-08,PPCCGT,LOWER60SEC,2019-12-07 17:07:58,0.0,0.03,0.19,9.69,75.69,502.69,1999.69,4699.69,8999.69,14700.0
2019-12-08,TORRB3,LOWER60SEC,2019-11-27 13:36:48,0.0,0.03,0.45,1.0,10.0,100.0,1010.0,4699.6,8999.9,14699.0
2019-12-09,TORRB1,LOWER6SEC,2019-12-08 11:14:40,0.04,0.5,2.0,3.0,5.0,10.0,20.0,300.0,1000.0,14699.0
2019-12-09,TORRB1,RAISE60SEC,2019-12-08 11:14:40,0.04,0.5,5.0,10.0,20.0,40.0,100.0,300.0,5000.0,14699.0
2019-12-09,PPCCGT,LOWER60SEC,2019-12-09 00:37:28,0.0,0.03,0.19,9.69,75.69,502.69,1999.69,4699.69,8999.69,14700.0
2019-12-09,HPRL1,LOWER6SEC,2019-12-09 03:56:17,0.0,1.0,2.0,3.0,4.0,5.0,6.0,8.0,9.0,10.0
2019-12-09,LBBL1,ENERGY,2019-12-09 03:56:25,-1005.9,-1004.89,-151.7,-45.27,-3.02,35.21,250.47,457.68,11064.9,14786.73
2019-12-09,PPCCGT,RAISE6SEC,2019-12-09 00:37:28,0.98,4.99,6.98,8.88,16.9,29.99,49.98,146.0,500.0,14700.0
2019-12-09,QPS2,ENERGY,2019-12-08 03:59:42,-985.2,76.85,97.57,113.29,314.18,373.31,569.52,10421.44,12856.68,14482.44
2019-12-10,DALNTH01,RAISE6SEC,2019-12-10 03:58:59,0.0,1.0,2.0,4.0,16.0,32.0,64.0,256.0,10000.0,14700.0
2019-12-10,DALNTHL1,LOWER5MIN,2019-12-10 03:58:59,0.0,1.0,2.0,4.0,16.0,32.0,64.0,256.0,10000.0,14700.0
2019-12-10,TORRB2,ENERGY,2019-12-09 14:00:04,-999.7,0.0,37.99,68.98,86.97,114.97,147.96,484.85,11446.57,14695.59
2019-12-10,OSB-AG,LOWER60SEC,2019-12-09 13:19:18,0.01,0.14,0.79,1.99,4.49,9.99,14.79,20.79,13799.99,14700.0
2019-12-10,OSB-AG,LOWER6SEC,2019-12-09 13:19:18,0.01,0.13,0.79,1.99,4.39,9.99,14.99,20.79,13799.99,14700.0
2019-12-10,OSB-AG,LOWERREG,2019-12-09 13:19:18,0.0,74.0,278.0,598.0,3992.0,7980.0,11982.0,12884.0,13080.0,14700.0
2019-12-10,TORRB1,LOWER6SEC,2019-11-27 13:39:19,0.04,0.5,2.0,3.0,5.0,10.0,20.0,300.0,1000.0,14699.0
2019-12-10,TORRB1,RAISE60SEC,2019-11-27 13:39:19,0.04,0.5,5.0,10.0,20.0,40.0,100.0,300.0,5000.0,14699.0
2019-12-10,TORRB2,LOWER6SEC,2019-11-27 13:39:19,0.04,0.5,2.0,3.0,5.0,10.0,20.0,300.0,1000.0,14699.0
2019-12-10,TORRB3,LOWERREG,2019-11-27 13:39:19,0.0,10.99,18.99,45.99,269.99,1000.0,8999.99,11499.99,12899.99,14700.0
2019-12-10,TORRB4,LOWER6SEC,2019-11-27 13:39:19,0.04,0.5,2.0,3.0,5.0,10.0,20.0,300.0,1000.0,14699.0
2019-12-09,TORRB2,LOWERREG,2019-12-08 11:14:40,0.0,10.99,18.99,45.99,269.99,1000.0,8999.99,11499.99,12899.99,14700.0
2019-12-11,OSB-AG,LOWER5MIN,2019-12-09 13:19:28,0.01,0.44,0.79,1.99,4.89,9.89,14.99,19.99,13799.99,14700.0
2019-12-10,HPRL1,LOWER5MIN,2019-12-10 03:56:16,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,10.0
2019-12-10,HPRL1,LOWER60SEC,2019-12-10 03:56:16,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,10.0
2019-12-10,LBBG1,ENERGY,2019-12-10 03:56:24,-992.2,-991.21,-149.63,-2.98,49.61,94.26,247.06,401.84,9922.0,14585.34
2019-12-11,DALNTHL1,LOWER5MIN,2019-12-11 03:58:58,0.0,1.0,2.0,4.0,16.0,32.0,64.0,256.0,10000.0,14700.0
2019-12-11,OSB-AG,ENERGY,2019-12-10 22:56:31,-999.7,52.98,60.18,68.43,86.87,103.22,147.46,285.86,444.87,14695.59
2019-12-11,QPS5,RAISE6SEC,2019-12-05 09:17:14,0.0,3.0,15.0,19.96,25.0,39.93,300.25,1500.0,14177.3,14700.0
2019-12-11,TORRB4,LOWER60SEC,2019-12-08 10:41:44,0.0,0.03,0.45,1.0,10.0,100.0,1010.0,4699.6,8999.9,14699.0
2019-12-11,TORRB4,ENERGY,2019-12-10 22:43:52,-999.7,0.0,37.99,68.98,86.97,114.97,147.96,484.85,11446.57,14695.59
2019-12-11,TORRB2,LOWER60SEC,2019-12-08 10:41:44,0.0,0.03,0.45,1.0,10.0,100.0,1010.0,4699.6,8999.9,14699.0
2019-12-12,OSB-AG,LOWER60SEC,2019-12-09 13:24:21,0.01,0.14,0.79,1.99,4.49,9.99,14.79,20.79,13799.99,14700.0
2019-12-12,TORRB1,ENERGY,2019-12-11 13:19:34,-999.7,0.0,37.99,68.98,86.97,114.97,147.96,484.85,11446.57,14695.59
2019-12-12,HPRL1,LOWER60SEC,2019-12-12 03:56:16,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,10.0
2019-12-11,LBBL1,LOWERREG,2019-12-11 03:09:45,0.0,8.95,13.1,18.95,32.45,41.0,87.0,230.0,490.0,14700.0
2019-12-11,PPCCGT,LOWER6SEC,2019-12-10 17:13:35,0.0,0.03,0.19,0.49,9.69,75.69,1999.69,3999.69,8999.69,14700.0
2019-12-12,PPCCGT,LOWERREG,2019-12-11 16:54:48,0.0,10.88,73.69,276.69,290.0,599.0,1279.0,7696.69,10969.69,14700.0
2019-12-12,TORRB1,RAISE6SEC,2019-12-08 10:42:22,0.04,0.5,1.5,10.0,20.0,40.0,100.0,300.0,5000.0,14699.0
2019-12-13,QPS2,ENERGY,2019-12-12 11:00:35,-985.2,76.85,97.57,113.29,314.18,373.31,569.52,10421.44,12856.68,14482.44
2019-12-12,HPRL1,RAISEREG,2019-12-12 03:56:16,0.0,8.0,18.0,25.0,34.0,60.0,90.0,270.0,500.0,12000.0
2019-12-13,DALNTH01,RAISE60SEC,2019-12-13 03:58:52,0.0,1.0,2.0,4.0,16.0,32.0,64.0,256.0,10000.0,14700.0
2019-12-13,DALNTHL1,LOWER60SEC,2019-12-13 03:58:52,0.0,1.0,2.0,4.0,16.0,32.0,64.0,256.0,10000.0,14700.0
2019-12-13,HPRL1,LOWER60SEC,2019-12-13 03:56:16,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,10.0
2019-12-13,HPRL1,LOWER6SEC,2019-12-13 03:56:16,0.0,1.0,2.0,3.0,4.0,5.0,6.0,8.0,9.0,10.0
2019-12-13,LBBL1,LOWER5MIN,2019-12-13 03:11:12,0.0,0.95,1.95,2.95,3.95,4.95,5.95,7.95,9.95,14700.0
2019-12-13,TORRB4,RAISEREG,2019-12-08 10:44:21,0.0,10.99,18.99,45.99,102.0,269.99,4999.99,11499.99,12899.99,14700.0
2019-12-13,PPCCGT,LOWER60SEC,2019-12-12 16:35:03,0.0,0.03,0.19,9.69,75.69,502.69,1999.69,4699.69,8999.69,14700.0
2019-12-13,PPCCGT,LOWERREG,2019-12-12 16:35:03,0.0,10.88,73.69,276.69,290.0,599.0,1279.0,7696.69,10969.69,14700.0
2019-12-13,TORRB1,LOWER6SEC,2019-12-08 10:44:21,0.04,0.5,2.0,3.0,5.0,10.0,20.0,300.0,1000.0,14699.0
2019-12-13,TORRB3,LOWER60SEC,2019-12-08 10:44:21,0.0,0.03,0.45,1.0,10.0,100.0,1010.0,4699.6,8999.9,14699.0
2019-12-13,TORRB3,LOWER6SEC,2019-12-08 10:44:21,0.04,0.5,2.0,3.0,5.0,10.0,20.0,300.0,1000.0,14699.0
2019-12-13,TORRB4,LOWER60SEC,2019-12-08 10:44:21,0.0,0.03,0.45,1.0,10.0,100.0,1010.0,4699.6,8999.9,14699.0
2019-12-13,QPS3,ENERGY,2019-12-12 11:00:35,-985.2,76.85,97.57,113.29,314.18,373.31,569.52,10421.44,12856.68,14482.44
2019-12-13,TORRB2,LOWER5MIN,2019-12-08 10:44:21,0.0,0.8,1.6,79.85,300.0,1000.0,8500.0,9000.0,9500.0,14699.0
2019-12-15,OSB-AG,LOWER5MIN,2019-12-12 18:57:00,0.01,0.44,0.79,1.99,4.89,9.89,14.99,19.99,13799.99,14700.0
2019-12-13,AGLHAL,ENERGY,2019-11-22 08:49:22,-974.8,0.0,271.78,359.52,408.26,486.24,564.22,1331.15,10312.28,13646.22
2019-12-14,QPS4,ENERGY,2019-12-13 10:59:44,-985.2,76.85,97.57,113.29,314.18,373.31,569.52,10421.44,12856.68,14482.44
2019-12-14,HPRG1,RAISEREG,2019-12-14 03:56:16,0.0,7.0,17.0,24.0,33.0,59.0,89.0,269.0,499.0,12000.0
2019-12-14,TORRB2,RAISE5MIN,2019-12-08 10:44:09,0.04,0.5,20.0,40.0,75.0,300.0,8500.0,9000.0,9500.0,14699.0
2019-12-14,TORRB3,LOWER6SEC,2019-12-08 10:44:09,0.04,0.5,2.0,3.0,5.0,10.0,20.0,300.0,1000.0,14699.0
2019-12-14,TORRB3,RAISE6SEC,2019-12-08 10:44:09,0.04,0.5,1.5,10.0,20.0,40.0,100.0,300.0,5000.0,14699.0
2019-12-14,TORRB2,LOWER60SEC,2019-12-08 10:44:09,0.0,0.03,0.45,1.0,10.0,100.0,1010.0,4699.6,8999.9,14699.0
2019-12-14,TORRB2,ENERGY,2019-12-13 10:37:02,-999.7,0.0,37.99,68.98,86.97,114.97,147.96,484.85,11446.57,14695.59
2019-12-15,TORRB3,ENERGY,2019-12-14 11:06:22,-999.7,0.0,37.99,68.98,86.97,114.97,147.96,484.85,11446.57,14695.59
2019-12-15,PPCCGT,ENERGY,2019-12-14 14:59:11,-998.9,58.44,77.41,83.41,96.69,315.65,590.35,1498.35,4994.5,14683.83
2019-12-15,PPCCGT,RAISE6SEC,2019-12-14 14:59:11,0.98,4.99,6.98,8.88,16.9,29.99,49.98,146.0,500.0,14700.0
2019-12-15,TORRB2,RAISE5MIN,2019-12-14 11:11:27,0.04,0.5,20.0,40.0,75.0,300.0,8500.0,9000.0,9500.0,14699.0
2019-12-15,TORRB3,RAISEREG,2019-12-14 11:11:27,0.0,10.99,18.99,45.99,102.0,269.99,4999.99,11499.99,12899.99,14700.0
2019-12-15,TORRB1,RAISE5MIN,2019-12-14 11:11:27,0.04,0.5,20.0,40.0,75.0,300.0,8500.0,9000.0,9500.0,14699.0
2019-12-15,TORRB4,LOWERREG,2019-12-14 11:11:27,0.0,10.99,18.99,45.99,269.99,1000.0,8999.99,11499.99,12899.99,14700.0
2019-12-14,LBBG1,RAISE60SEC,2019-12-14 03:56:24,0.0,0.48,0.95,1.95,2.8,2.95,4.95,9.95,29.65,14700.0
2019-12-14,TORRB1,LOWER5MIN,2019-12-13 12:14:11,0.0,0.8,1.6,79.85,300.0,1000.0,8500.0,9000.0,9500.0,14699.0
2019-12-15,LBBG1,RAISE6SEC,2019-12-15 03:56:31,0.0,0.97,1.48,1.95,2.95,5.0,9.95,14.98,20.45,14700.0
2019-12-15,LBBL1,LOWERREG,2019-12-15 03:56:31,0.0,8.95,13.1,18.95,32.45,41.0,87.0,230.0,490.0,14700.0
2019-12-16,QPS5,LOWERREG,2019-12-12 18:57:11,0.0,74.0,278.0,598.0,3992.0,7980.0,11982.0,12884.0,13080.0,14700.0
2019-12-16,QPS5,RAISE6SEC,2019-12-12 18:57:11,0.0,3.0,15.0,19.96,25.0,39.93,300.25,1500.0,14177.3,14700.0
2019-12-16,TORRB1,RAISE5MIN,2019-12-15 08:08:51,0.04,0.5,20.0,40.0,75.0,300.0,8500.0,9000.0,9500.0,14699.0
2019-12-16,HPRG1,RAISE5MIN,2019-12-16 03:56:16,0.0,1.0,2.0,3.0,4.0,5.0,6.0,8.0,9.0,10.0
2019-12-16,LBBG1,ENERGY,2019-12-16 03:56:26,-992.2,-991.21,-149.63,-2.98,49.61,94.26,247.06,401.84,9922.0,14585.34
2019-12-16,LBBG1,RAISE60SEC,2019-12-16 03:56:26,0.0,0.48,0.95,1.95,2.8,2.95,4.95,9.95,29.65,14700.0
2019-12-16,LBBL1,LOWER60SEC,2019-12-16 03:56:26,0.0,0.95,1.95,2.95,3.95,4.95,5.95,7.95,9.95,14700.0
2019-12-16,LBBL1,RAISEREG,2019-12-16 03:56:26,0.0,8.95,14.17,19.83,28.22,34.8,60.0,185.0,440.0,14700.0
2019-12-17,OSB-AG,ENERGY,2019-12-17 03:02:14,-999.7,52.98,60.18,68.43,86.87,103.22,147.46,285.86,444.87,14695.59
2019-12-17,TORRB2,RAISEREG,2019-12-08 10:43:14,0.0,10.99,18.99,45.99,102.0,269.99,4999.99,11499.99,12899.99,14700.0
2019-12-17,TORRB3,RAISEREG,2019-12-08 10:43:14,0.0,10.99,18.99,45.99,102.0,269.99,4999.99,11499.99,12899.99,14700.0
2019-12-17,OSB-AG,RAISE6SEC,2019-12-12 18:57:16,0.01,0.51,0.79,1.79,4.44,9.99,14.99,19.99,13799.99,14700.0
2019-12-17,TORRB3,LOWER5MIN,2019-12-08 10:43:14,0.0,0.8,1.6,79.85,300.0,1000.0,8500.0,9000.0,9500.0,14699.0
2019-12-18,OSB-AG,RAISEREG,2019-12-12 18:57:22,0.0,74.0,278.0,598.0,7680.0,8985.0,10970.0,12880.0,13978.0,14700.0
2019-12-18,QPS5,LOWERREG,2019-12-12 18:57:22,0.0,74.0,278.0,598.0,3992.0,7980.0,11982.0,12884.0,13080.0,14700.0
2019-12-17,HPRG1,RAISE60SEC,2019-12-17 03:56:23,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,10.0
2019-12-17,HPRG1,RAISEREG,2019-12-17 03:56:23,0.0,7.0,17.0,24.0,33.0,59.0,89.0,269.0,499.0,12000.0
2019-12-17,LBBL1,LOWER60SEC,2019-12-17 03:56:23,0.0,0.95,1.95,2.95,3.95,4.95,5.95,7.95,9.95,14700.0
2019-12-17,PPCCGT,LOWER5MIN,2019-12-16 13:44:12,0.0,0.03,0.19,9.69,75.69,502.69,1999.69,4699.69,8999.69,14700.0
2019-12-17,PPCCGT,LOWER60SEC,2019-12-16 13:44:12,0.0,0.03,0.19,9.69,75.69,502.69,1999.69,4699.69,8999.69,14700.0
2019-12-18,DALNTH01,ENERGY,2019-12-18 03:58:50,-904.5,0.0,25.0,50.0,177.6,444.0,5000.0,7000.0,9000.0,13296.15
2019-12-18,HPRG1,ENERGY,2019-12-18 03:56:18,-985.1,0.0,55.0,85.0,170.0,245.0,295.0,400.0,1000.0,10027.0
2019-12-18,TORRB3,RAISE6SEC,2019-12-17 14:56:30,0.04,0.5,1.5,10.0,20.0,40.0,100.0,300.0,5000.0,14699.0
2019-12-18,TORRB3,LOWERREG,2019-12-17 14:56:30,0.0,10.99,18.99,45.99,269.99,1000.0,8999.99,11499.99,12899.99,14700.0
2019-12-18,TORRB1,LOWER60SEC,2019-12-08 10:43:02,0.0,0.03,0.45,1.0,10.0,100.0,1010.0,4699.6,8999.9,14699.0
2019-12-18,TORRB1,LOWER6SEC,2019-12-08 10:43:02,0.04,0.5,2.0,3.0,5.0,10.0,20.0,300.0,1000.0,14699.0
2019-12-18,TORRB2,ENERGY,2019-12-17 14:55:05,-999.7,0.0,68.98,86.97,114.97,147.96,249.93,484.85,11446.57,14695.59
2019-12-18,LBBL1,LOWER5MIN,2019-12-18 03:56:28,0.0,0.95,1.95,2.95,3.95,4.95,5.95,7.95,9.95,14700.0
2019-12-18,TORRB3,ENERGY,2019-12-17 14:55:05,-999.7,0.0,68.98,86.97,114.97,147.96,249.93,484.85,11446.57,14695.59
2019-12-18,TORRB4,RAISE60SEC,2019-12-17 14:56:30,0.04,0.5,5.0,10.0,20.0,40.0,100.0,300.0,5000.0,14699.0
2019-12-19,QPS5,RAISEREG,2019-12-12 18:57:29,0.0,74.0,278.0,598.0,7680.0,8985.0,10970.0,12880.0,13978.0,14700.0
2019-12-19,TORRB2,LOWER5MIN,2019-12-18 14:28:53,0.0,0.8,1.6,79.85,300.0,1000.0,8500.0,9000.0,9500.0,14699.0
2019-12-19,TORRB3,LOWER6SEC,2019-12-18 14:28:53,0.04,0.5,2.0,3.0,5.0,10.0,20.0,300.0,1000.0,14699.0
2019-12-19,TORRB3,LOWERREG,2019-12-18 14:28:53,0.0,10.99,18.99,45.99,269.99,1000.0,8999.99,11499.99,12899.99,14700.0
2019-12-19,TORRB4,LOWERREG,2019-12-18 14:28:53,0.0,10.99,18.99,45.99,269.99,1000.0,8999.99,11499.99,12899.99,14700.0
2019-12-19,TORRB4,RAISE5MIN,2019-12-18 14:28:53,0.04,0.5,20.0,40.0,75.0,300.0,8500.0,9000.0,9500.0,14699.0
2019-12-18,PPCCGT,RAISE5MIN,2019-12-18 02:24:10,0.98,4.88,5.88,8.9,16.05,28.9,47.9,149.0,498.0,14700.0
2019-12-18,PPCCGT,RAISE6SEC,2019-12-18 02:24:10,0.98,4.99,6.98,8.88,16.9,29.99,49.98,146.0,500.0,14700.0
2019-12-19,HPRG1,LOWERREG,2019-12-19 03:56:14,0.0,9.5,13.0,20.0,32.0,55.0,272.0,520.0,945.0,12000.0
2019-12-19,HPRG1,RAISEREG,2019-12-19 03:56:14,0.0,7.0,17.0,24.0,33.0,59.0,89.0,269.0,499.0,12000.0
2019-12-19,HPRL1,RAISEREG,2019-12-19 03:56:14,0.0,8.0,18.0,25.0,34.0,60.0,90.0,270.0,500.0,12000.0
2019-12-19,LBBG1,RAISE5MIN,2019-12-19 03:56:21,0.0,0.68,0.95,1.95,2.78,4.85,8.9,14.95,30.1,14700.0
2019-12-19,LBBL1,LOWER5MIN,2019-12-19 03:56:21,0.0,0.95,1.95,2.95,3.95,4.95,5.95,7.95,9.95,14700.0
2019-12-19,LBBG1,RAISE60SEC,2019-12-19 03:56:21,0.0,0.48,0.95,1.95,2.8,2.95,4.95,9.95,29.65,14700.0
2019-12-19,TORRB2,ENERGY,2019-12-18 19:09:35,-999.7,0.0,68.98,86.97,114.97,147.96,249.93,484.85,11446.57,14695.59
2019-12-20,AGLHAL,ENERGY,2019-12-19 23:23:16,-974.8,0.0,271.78,359.52,408.26,486.24,564.22,1331.15,10312.28,13646.22
2019-12-19,TORRB2,RAISE60SEC,2019-12-18 14:28:53,0.04,0.5,5.0,10.0,20.0,40.0,100.0,300.0,5000.0,14699.0
2019-12-20,TORRB1,RAISEREG,2019-12-19 11:24:56,0.0,10.99,18.99,45.99,102.0,269.99,4999.99,11499.99,12899.99,14700.0
2019-12-20,DALNTH01,RAISE6SEC,2019-12-20 03:58:48,0.0,1.0,2.0,4.0,16.0,32.0,64.0,256.0,10000.0,14700.0
2019-12-20,DALNTHL1,LOWER60SEC,2019-12-20 03:58:48,0.0,1.0,2.0,4.0,16.0,32.0,64.0,256.0,10000.0,14700.0
2019-12-20,LBBG1,RAISE5MIN,2019-12-20 03:47:31,0.0,0.68,0.95,1.95,2.78,4.85,8.9,14.95,30.1,14700.0
2019-12-20,LBBL1,LOWER5MIN,2019-12-20 03:47:31,0.0,0.95,1.95,2.95,3.95,4.95,5.95,7.95,9.95,14700.0
2019-12-20,LBBL1,ENERGY,2019-12-19 05:02:25,-1005.9,-1004.89,-151.7,-45.27,-3.02,35.21,250.47,457.68,11064.9,14786.73
2019-12-20,QPS5,ENERGY,2019-12-19 10:03:51,-985.2,47.49,57.68,100.19,314.2,373.31,569.52,10421.44,12856.68,14482.44
2019-12-20,TORRB1,LOWER60SEC,2019-12-19 10:57:38,0.0,0.03,0.45,1.0,10.0,100.0,1010.0,4699.6,8999.9,14699.0
2019-12-21,BARKIPS1,ENERGY,2019-12-20 20:18:38,-999.8,0.0,67.99,85.98,113.98,146.97,248.96,483.9,11446.72,14697.06
2019-12-21,OSB-AG,LOWER5MIN,2019-12-15 20:59:28,0.01,0.44,0.79,1.99,4.89,9.89,14.99,19.99,13799.99,14700.0
2019-12-21,QPS5,LOWER6SEC,2019-12-15 20:59:28,0.0,2.0,5.0,10.11,99.83,3993.6,8988.89,14177.3,14182.97,14700.0
2019-12-21,TORRB3,LOWER60SEC,2019-12-11 15:40:43,0.0,0.03,0.45,1.0,10.0,100.0,1010.0,4699.6,8999.9,14699.0
2019-12-21,TORRB2,ENERGY,2019-12-20 22:04:42,-999.7,0.0,68.98,86.97,114.97,147.96,249.93,484.85,11446.57,14695.59
2019-12-21,TORRB4,RAISE5MIN,2019-12-20 07:45:47,0.04,0.5,20.0,40.0,75.0,300.0,8500.0,9000.0,9500.0,14699.0
2019-12-21,DALNTHL1,ENERGY,2019-12-20 11:39:21,-999.0,0.0,25.0,50.0,100.0,500.0,5000.0,7000.0,9000.0,14685.3
2019-12-21,TORRB2,LOWER60SEC,2019-12-11 15:40:43,0.0,0.03,0.45,1.0,10.0,100.0,1010.0,4699.6,8999.9,14699.0
2019-12-21,TORRB4,LOWER5MIN,2019-12-20 07:45:47,0.0,0.8,1.6,79.85,300.0,1000.0,8500.0,9000.0,9500.0,14699.0
2019-12-21,TORRB4,RAISE6SEC,2019-12-20 07:45:47,0.04,0.5,1.5,10.0,20.0,40.0,100.0,300.0,5000.0,14699.0
2019-12-20,PPCCGT,RAISE60SEC,2019-12-19 11:12:22,0.98,4.88,5.88,8.9,16.05,28.9,47.9,149.0,498.0,14700.0
2019-12-21,HPRG1,LOWERREG,2019-12-21 03:56:19,0.0,9.5,13.0,20.0,32.0,55.0,272.0,520.0,945.0,12000.0
2019-12-21,HPRG1,RAISE60SEC,2019-12-21 03:56:19,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,10.0
2019-12-21,LBBL1,LOWER60SEC,2019-12-21 03:56:20,0.0,0.95,1.95,2.95,3.95,4.95,5.95,7.95,9.95,14700.0
2019-12-21,LBBL1,LOWERREG,2019-12-21 03:56:20,0.0,8.95,13.1,18.95,32.45,41.0,87.0,230.0,490.0,14700.0
2019-12-21,PPCCGT,LOWER6SEC,2019-12-20 13:33:43,0.0,0.03,0.19,0.49,9.69,75.69,1999.69,3999.69,8999.69,14700.0
2019-12-21,PPCCGT,RAISEREG,2019-12-20 13:33:43,1.99,9.99,13.8,17.79,32.99,59.99,99.99,298.0,999.0,14700.0
2019-12-22,OSB-AG,RAISE60SEC,2019-12-15 20:59:33,0.01,0.51,0.79,1.83,3.94,9.99,14.99,19.99,13799.99,14700.0
2019-12-22,PPCCGT,RAISE6SEC,2019-12-21 20:36:01,0.98,4.99,6.98,8.88,16.9,29.99,49.98,146.0,500.0,14700.0
2019-12-22,TORRB4,LOWER5MIN,2019-12-20 07:46:56,0.0,0.8,1.6,79.85,300.0,1000.0,8500.0,9000.0,9500.0,14699.0
2019-12-23,BARKIPS1,ENERGY,2019-12-22 23:08:27,-999.8,0.0,67.99,85.98,113.98,146.97,248.96,483.9,11446.72,14697.06
2019-12-22,QPS4,ENERGY,2019-12-19 22:45:34,-985.2,76.85,97.57,113.29,314.18,373.31,569.52,10421.44,12856.68,14482.44
2019-12-22,HPRG1,RAISE5MIN,2019-12-22 03:56:17,0.0,1.0,2.0,3.0,4.0,5.0,6.0,8.0,9.0,10.0
2019-12-23,DALNTH01,RAISE60SEC,2019-12-23 03:58:41,0.0,1.0,2.0,4.0,16.0,32.0,64.0,256.0,10000.0,14700.0
2019-12-23,TORRB2,LOWER5MIN,2019-12-22 10:43:37,0.0,0.8,1.6,79.85,300.0,1000.0,8500.0,9000.0,9500.0,14699.0
2019-12-23,OSB-AG,ENERGY,2019-12-22 11:17:02,-999.7,52.98,60.18,68.43,86.87,103.22,147.46,285.86,444.87,14695.59
2019-12-23,PPCCGT,RAISEREG,2019-12-22 15:25:50,1.99,9.99,13.8,17.79,32.99,59.99,99.99,298.0,999.0,14700.0
2019-12-23,TORRB4,ENERGY,2019-12-22 23:08:27,-999.7,0.0,68.98,86.97,114.97,147.96,249.93,484.85,11446.57,14695.59
2019-12-23,HPRL1,LOWER5MIN,2019-12-23 03:56:14,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,10.0
2019-12-23,HPRL1,LOWER60SEC,2019-12-23 03:56:14,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,10.0
